
CVJ ZZ INV Detalle de definición de Artículo

Fecha: 05-MAR-2026 04:00:35 PM

Parametros
----------
Unidad Operativa: 132
Organización de Inventarios DESDE: M03 CARVAJAL ESPACIOS PLANTA PALMIRA
Organización de Inventarios HASTA: M03 CARVAJAL ESPACIOS PLANTA PALMIRA
Jgo Categ 1: Categoría de Productos
Categorías Desde 1: 
A : 
Jgo Categ 2: Inventory Category Set
Jgo Categ 3: COSTOS_PAC
Artículo Desde: 22000000000
Artículo Hasta: 22999999999
Estado del Articulo: Active
Tipo de Articulo: 
Planificador: 
Fecha Creacion Inicial: 
Fecha Creacion Final: 
Atributos De Información General: Sí
Atributos De Artículo De Inventario: No
Atributos De Artículo De Listas De Materiales: No
Atributos De Artículo De Administración De Activos: No
Atributos De Artículo De Cálculo De Costos: No
Atributos De Artículo De Compras: No
Atributos De Artículos De Recepción: No
Atributos De Artículos De Atributos Físicos: No
Atributos De Artículos De Planificación General: No
Atributos De Artículos De Planificación MPS/MRP: No
Atributos De Artículos De Márgenes Tiempo: No
Atributos De Artículos De Trabajo En Proceso: No
Atributos De Artículos De Administración De Pedidos: No
Atributos De Artículos De Facturación: No
Atributos De Artículos De Servicio: No
Atributos De Artículos De Opcion Web: No
Atributos De Artículos De Catalogo: No

*** Cuando hay varias categorias para un Artículo. Revise la configuración.

Organización Inventario|Artículo|Descripción|Fecha de Creacion|Fecha de ultima actualizacion|Creado Por|Importado|Provisión Inventarios|NUMERADOS|En Custodia|Artículo Plan Vallejo|Cliente Producto|Flexfield12|flexfield13|Pricat Desc Larga|Pricat Desc Corta|Responsabilidad|Actualizado por|Atributo6|Categoria1|Categoria2|Categoria3|Primario|Rastreo|Fjción Precios|Secundario|Fjación p/Def|Fact Desv +|Fact Desv -|Conversiones|Tipo Art Usuario|Estado Articulo|Descripción Larga|Código de Clasificación Fiscal|Clase de Condición de Transacción|Cuenta de Ajuste por Inflación|Cuenta de Corrección Monetaria|Cuenta de Costos de Ventas|Flexfields 6|Flexfields 7|Aplicación de Artículo de Inventario
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125846|SUPERFICIE PP RECTA FORMICA 173X50CM PUESTO ASISTENTE DECANO M25 TECNOGUAYAQUIL ECUADOR ALE7708251|14-ENE-22|08-FEB-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ACCESORIO.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ACCESORIO|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PP RECTA FORMICA 173X50CM PUESTO ASISTENTE DECANO M25 TECNOGUAYAQUIL ECUADOR ALE7708251|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125847|SUPERFICIE PP RECTA FORMICA 168X60CM PUESTO ASISTENTE DECANO M25 TECNOGUAYAQUIL ECUADOR ALE7708252|14-ENE-22|08-FEB-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ACCESORIO.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ACCESORIO|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PP RECTA FORMICA 168X60CM PUESTO ASISTENTE DECANO M25 TECNOGUAYAQUIL ECUADOR ALE7708252|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125848|ALMACENAMIENTO PPS FORMICA 4 PUERTAS SIN MANIJA 150.0X71.0X48.0CM TECNOGUAYAQUIL ECUADOR ALE7708253|14-ENE-22|08-FEB-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.CREDENZA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.CREDENZA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|ALMACENAMIENTO PPS FORMICA 4 PUERTAS SIN MANIJA 150.0X71.0X48.0CM TECNOGUAYAQUIL ECUADOR ALE7708253|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125849|MUEBLE PPS MATERAS DE 120X30X74CM CORECARD COLOMBIA ALE7708275|14-ENE-22|14-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ACCESORIO.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ACCESORIO|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|MUEBLE PPS MATERAS DE 120X30X74CM CORECARD COLOMBIA ALE7708275|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125850|GAVETA PP 6 PULGADAS PEDESTAL FIJO ZEN GECELCA ALM1003000|14-ENE-22|14-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ELEMENTO DE REPOSICION.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ELEMENTO DE REPOSICION|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|GAVETA PP 6 PULGADAS PEDESTAL FIJO ZEN GECELCA ALM1003000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125851|GAVETA PP 12 PULGADAS PEDESTAL FIJO ZEN GECELCA  ALM1004000|14-ENE-22|14-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ELEMENTO DE REPOSICION.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ELEMENTO DE REPOSICION|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|GAVETA PP 12 PULGADAS PEDESTAL FIJO ZEN GECELCA  ALM1004000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125852|TRAMPA PP PEDESTAL MOVIL O FIJO 2 GAVETAS SENCILLAS 1 ARCHIVO LAMINA PINTADA 54X2.5X2.2CM ZEN GECELCA ALM1007000|14-ENE-22|14-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ELEMENTO DE REPOSICION.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.ELEMENTO DE REPOSICION|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|TRAMPA PP PEDESTAL MOVIL O FIJO 2 GAVETAS SENCILLAS 1 ARCHIVO LAMINA PINTADA 54X2.5X2.2CM ZEN GECELCA ALM1007000|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125853|ENGANCHE PP EN X LARGO DERECHO VALLE DEL LILI CRES030172|14-ENE-22|14-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.ACCESORIO.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.ACCESORIO|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|ENGANCHE PP EN X LARGO DERECHO VALLE DEL LILI CRES030172|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125854|ENGANCHE PP EN X LARGO IZQUIERDO VALLE DEL LILI CRES030172|14-ENE-22|14-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.ACCESORIO.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.ACCESORIO|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|ENGANCHE PP EN X LARGO IZQUIERDO VALLE DEL LILI CRES030172|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125856|BIBLIOTECA PP METALICA 2 ENTREPAÑOS CON ACCESORIOS PARA PUERTAS (SIN NAVES) 101X90X50CM WE COWORK ECUADOR ALE7708183|18-ENE-22|18-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.BIBLIOTECA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ALMACENAMIENTO PP.BIBLIOTECA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|BIBLIOTECA PP METALICA 2 ENTREPAÑOS CON ACCESORIOS PARA PUERTAS (SIN NAVES) 101X90X50CM WE COWORK ECUADOR ALE7708183|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125857|SUPERFICIE PP RECTANGULAR FORMICA 150X90X2.5CM TECNOGUAYAQUIL ECUADOR SES010282|18-ENE-22|08-FEB-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE PP.GENERAL.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.SUPERFICIE PP.GENERAL|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PP RECTANGULAR FORMICA 150X90X2.5CM TECNOGUAYAQUIL ECUADOR SES010282|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125858|SOPORTE PP PANTALLA INDIVIDUAL PULIDO CONFIAMED ECUADOR MCES400519|19-ENE-22|19-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.ACCESORIO PP.ELEMENTO DE REPOSICION.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.ACCESORIO PP.ELEMENTO DE REPOSICION|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SOPORTE PP PANTALLA INDIVIDUAL PULIDO CONFIAMED ECUADOR MCES400519|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125859|VIGA PPS CABLEADO EXTERNO CABECERA MESA ECOPETROL LKES4104979|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|VIGA PPS CABLEADO EXTERNO CABECERA MESA ECOPETROL LKES4104979|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125860|SOPORTE PP 4 TOMAS FRONTAL MESA ECOPETROL LKES4104992|20-ENE-22|11-ABR-24|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|JCUENCA048_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SOPORTE PP 4 TOMAS FRONTAL MESA ECOPETROL LKES4104992|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125861|FALDA PPS LATERAL DE 210CM MESA ECOPETROL LKES4104990|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.FALDA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.FALDA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|FALDA PPS LATERAL DE 210CM MESA ECOPETROL LKES4104990|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125862|COSTADO PPS TERMINAL FORMICA DERECHO 75X71X5CM MESA ECOPETROL LKES4104985|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|COSTADO PPS TERMINAL FORMICA DERECHO 75X71X5CM MESA ECOPETROL LKES4104985|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125863|COSTADO PPS TERMINAL FORMICA IZQUIERDO 75X71X5CM MESA ECOPETROL LKES4104985|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|COSTADO PPS TERMINAL FORMICA IZQUIERDO 75X71X5CM MESA ECOPETROL LKES4104985|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125864|VIGA PPS CABLEADO DERECHA 135 GRADOS MESA ECOPETROL LKES4104982|20-ENE-22|03-FEB-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|VIGA PPS CABLEADO DERECHA 135 GRADOS MESA ECOPETROL LKES4104982|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125865|VIGA PPS CABLEADO IZQUIERDA 135 GRADOS MESA ECOPETROL LKES4104982|20-ENE-22|03-FEB-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|VIGA PPS CABLEADO IZQUIERDA 135 GRADOS MESA ECOPETROL LKES4104982|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125866|COSTADO PPS INTERMEDIO FORMICA DERECHO 75X71X5CM MESA ECOPETROL LKES4104975|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SOPORTE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|COSTADO PPS INTERMEDIO FORMICA DERECHO 75X71X5CM MESA ECOPETROL LKES4104975|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125868|FALDA PPS FRONTAL EN AGLOMERADO DE 60CM MESA ECOPETROL LKES4104973|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.FALDA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.FALDA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|FALDA PPS FRONTAL EN AGLOMERADO DE 60CM MESA ECOPETROL LKES4104973|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125869|SUPERFICIE PPS  PRINCIPAL 210X75X3CM MESA ECOPETROL LKES4104972|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SUPERFICIE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SUPERFICIE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PPS  PRINCIPAL 210X75X3CM MESA ECOPETROL LKES4104972|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125870|SUPERFICIE PPS PRINCIPAL DERECHA 210X75X3CM MESA ECOPETROL LKES4104971|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SUPERFICIE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SUPERFICIE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PPS PRINCIPAL DERECHA 210X75X3CM MESA ECOPETROL LKES4104971|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125871|SUPERFICIE PPS PRINCIPAL IZQUIERDA 210X75X3CM MESA ECOPETROL LKES4104971|20-ENE-22|20-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SUPERFICIE.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.SUPERFICIE|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|SUPERFICIE PPS PRINCIPAL IZQUIERDA 210X75X3CM MESA ECOPETROL LKES4104971|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125872|BARRA PPS CURVA 445X128X100CM FORMICA CON 4 TOMAS PEPPER NEGROS CARVAJAL PROPIEDADES CLES0403466|21-ENE-22|21-ENE-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.CLAK PP.MESA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.CLAK PP.MESA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|BARRA PPS CURVA 445X128X100CM FORMICA CON 4 TOMAS PEPPER NEGROS CARVAJAL PROPIEDADES CLES0403466|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
M03 CARVAJAL ESPACIOS PLANTA PALMIRA|22000125873|MESA PPS DE REUNIONES FORMICA 285X160X71CM TECNOGUAYAQUIL ECUADOR LKES4105002|21-ENE-22|08-FEB-22|MVANEGAS154_CO||SI|||||||||MEPAL_CO_INV_CREADOR_ARTICULOS|MVANEGAS154_CO||MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.MESA.N/A|MUEBLES.SISTEMAS MODULARES DE OFICINA.LINK PP.MESA|PRODUCTO TERMINADO.PLANTA MEPAL.MANUFACTURA.MUEBLES|Unidad|Primario|Primario|||0|0|Específico Artículo|Artículo ATO|Active|MESA PPS DE REUNIONES FORMICA 285X160X71CM TECNOGUAYAQUIL ECUADOR LKES4105002|IVA GENERAL|BIEN_MANUF_GRAV-IVA_IYC_ICA|035.2110.0000.1430990100.0000.000.F.00|035.2110.5151.4705100000.0000.000.F.00|035.2110.5151.6120980000.0000.000.F.00|||AR
