Organización Inventario	Artículo	Descripción	Fecha de Creacion	Fecha de ultima actualizacion	Creado Por	Importado	Provisión Inventarios	NUMERADOS	En Custodia	Artículo Plan Vallejo	Cliente Producto	Flexfield12	flexfield13	Pricat Desc Larga	Pricat Desc Corta	Responsabilidad	Actualizado por	Atributo6	Crear En Wip	Suministro Tipo	Subinventario	WIP_SUPPLY_LOCATOR_ID	Localizador	Tipo Tolerancia	Valor Tolerancia	Arrastre Inventario	Retraso Operación
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000250	TUERCA DE 7/16 HEXAGONAL	1-ago-07	11-may-21	ERINCON092_CO												YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000253	TORNILLO HIERRO GALVANIZADO CABEZA HEXAGONAL 3/8 X 3/4	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000259	TORNILLO GALVANIZADO CABEZA HEXAGONAL 1/4 X 1 PULGADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000260	(PROVI) TORNILLO CABEZA AVELLANADO 3/16 X 1/2 ESTUFA C.P. ZINCADO	1-ago-07	28-jul-22	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000261	TORNILLO CABEZA HEXAGONAL 5/16 X 3/4 ZINCADO	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000263	TORNILLO LAMINA AUTOPERFORANTE CABEZA PLANA 8 X  3/4 ZINCADO	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000264	ARANDELA 3/8 ZINCADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000266	ARANDELA 7/16 ZINCADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000268	ARANDELA DE 5/32 ZINCADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000271	TORNILLO CABEZA PLANA 6 X 1/2 NEGRO	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000272	TUERCA M6 CRUDA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000276	ARANDELA 1/4 LISA ZINCADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000277	ARANDELA 5/16 LISA ZINCADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000289	RODAMIENTO RIGIDO DE BOLA 6202-ZZ	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000292	TENSOR PARA TEMPLETE DE 1/4 ORIFICIO ABIERTO	26-jul-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000294	CADENA ANSI 40 PASO 1/2- 3.05MTS - MARCA RENOLD ESTANDAR (SD) - CADA UNIDAD SON 3.05 METROS DE LONGITUD	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000295	UNION DE CIERRE PARA CADENA ANSI 40/26 MARCA KANA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000297	AMORTGUAD POLIU CRISTAL 8.5MM X 2.2MM X 24 UNDS	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000298	ESCUADRA EMBUTIDA PEQUENA SIN GANCHOS DER. REF. 329600	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000299	ESCUADRA EMBUTIDA PEQUENA SIN GANCHOS IZQ. REF.329700	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000303	TOMA UÑA DE MONTAJE  REF:IFB-4166 (XMC-F)	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000304	INTERRUPTOR LUMINEX REF XMC-1L	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000313	(PROVI) NIVELADOR 3/8 X 3/4 MPR080081	1-ago-07	28-jul-22	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000314	RODACHINA 30 TN ESPIGO ROSCADO 3/8 SIN FRENO MPR290000	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000318	SOPORTE NIVELADOR ACTIVO MPR080091 CRUDO	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000320	NIVELADOR 5/16 X 1 1/2 MPR080075	31-jul-07	11-may-21	AANGULO637_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000321	NIVELADOR DE 5/16 X 2 1/2 MPR080074	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000331	(PROVI) DISTANCIADOR VIGA SUPERFICIE MPL-COMPENDIO MPR240020	1-ago-07	28-jul-22	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000334	ESQUINERO DERECHO BALDOSA VIDRIO MPL MPR080018	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000335	ESQUINERO IZQUIERDO BALDOSA VIDRIO MPL MPR080018	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000337	GANCHO TENSOR CORTO L-MULTIPLE MPR080106	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000338	GANCHO TENSOR LARGO L-MULTIPLE MPR080106	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000339	PUNTERA ALUM DERECHA BALDOSA UN VIDRIO MPR080046	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000340	PUNTERA ALUM IZQUIERDA BALDOSA UN VIDRIO MPR080045	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000347	CUÑERO PLASTICO MARCOS MPL MPR080028	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000348	(PROVI) SOPORTE IZQ RIEL ACCE MPL MPR090063	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000349	(PROVI) SOPORTE DERECH RIEL ACC MPLE MPR090063	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000354	MANGUITO NYLON M6 DIAM 11/11 REF.039-33-364	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000355	SOPORTE ENTREPANO BIBLIOTECA NYLON 6X9 CGSN5010 MPR050041	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000367	PRENSA PANTALLA POLICARBONATO MPR090182  MUL-COMP	31-jul-07	28-jul-22	AANGULO637_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000380	PUNTERA A 180 GRADOS MPR030177 MULTIPLE CRITTERIUM	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000381	PUNTERA TERMINAL MPR030178  MULTIPLE CRITTERIUM	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000382	PUNTERA UNION EN T MPR030180 CRITTERIUM	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000383	PUNTERA UNION 180 GRAD.TIPO B MPR030179 CRITTERIUM	1-ago-07	28-jul-22	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000384	PUNTERA EN CRUZ MPR030182 CRITTERIUM	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000385	PUNTERA A 45 GRADOS MPR030181 CRITTERIUM	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000386	PUNTERA UNION A 90 GRADOS MPR030183 CRITTERIUM	1-ago-07	28-jul-22	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000387	(PROVI) PUNTERA A 120 GRADOS MPR030184 CRITTERIUM	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000388	BISAGRA PIVOTE EN L CON BUJES Y TORNILLOS, ACERO NEGRO  REF.:IMBI9625	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000401	RODACHINA 50 T ESPIGO ROSCADO 3/8 CON FRENO MPR290000	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000402	RODACHINA 40MM PLATAFORMA 38MM RF. RODA40P38	1-ago-07	11-may-21	ERINCON092_CO		SI		SI	NO		SI			SI	MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000405	ENGANCHE ESCUADRA EN ALUMINIO ME-10	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000426	(PROVI) RIEL ANTIVOLCO INTERLOCK C-3641-18	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000433	GANCHO PISO TECHO CONECTOR REF 1215084 MPR080092	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000455	CAMFIX PUSH IN 20X12MM NEGRO REF:06431LA/Q CON PERNO ZINCADO	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000462	ACOPLE U DE TECHO MULTIPLE MPR090341	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000467	ESCUADRA UNION 90 GRAD CRITTERIUM MPR080180	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000468	ESCUADRA UNION EN T MULTIPLE CRITTERIUM MPR-080-179 REV02	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000469	(PROVI) ESCUADRA UNION EN Y MULTIPLE CRITTERIUM MPR080178	1-ago-07	28-jul-22	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000470	ESCUADRA UNION EN CRUZ MULTIPLE CRITTERIUM MPR-080-174 REV02	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000502	RODAMIENTO RODILLO REF:608ZZ	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000505	RODAMIENTO 6003 ARCHIVO RODANTE	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000507	PIÑON DE CONDUCCION AR 40B22 MPR280099 DIAMETRO 17MM DEPURACION COMPRAS	1-ago-07	1-ago-24	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000526	BUJE DE UNION EN ACERO MPR280005 DEPURACION COMPRAS	1-ago-07	1-ago-24	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		Y	Proceso Tirar Operación							
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000534	CERRADURA  REF 45010-16MCN- ARCHIVO RODANTE	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000545	PINON 40A11 EN ACERO SAE1045 MPR280030 DEPURACION COMPRAS	1-ago-07	1-ago-24	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	JCUENCA048_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000552	NIVELADOR DE 5/16 X 3/4 MPR080076	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000553	NIVELADOR BASE 40 5/16X1 1/2  NEGRO MPR090289	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000559	BISAGRA MIGNON ITALIANA GALVANIZADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000561	BISAGRA 1-1/4 25MM PIANO DE 2000MM	1-ago-07	9-oct-23	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	FRUALES674_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000565	FALLEBA DE 8 FLEXON GALVANIZADA	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000566	BISAGRA TAPA ZOCALO PARA P.T. MPL MPR080012	10-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000568	CERRADURA LP-300 LOCK PLUG BLACK 100T-599T 10 EACH	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000569	ANILLO CERRADURA BZ-300 BEZEL BLACK	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000570	HOOKED DEADBOLT CS-0257	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000572	MASTER KEY REF: KY - 101	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000574	CERRADURA ORBIT CROMADA MATE A5OPD HCP871-01	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000575	CUERPO CYLINDER BODY CB-280 TYPE 280	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000576	CUERPO CYLINDER BODY CB-101	1-ago-07	11-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
M03 CARVAJAL ESPACIOS PLANTA PALMIRA	22000577	ACTUADOR LATERAL AC-610 TIMBERLINE	1-ago-07	10-may-21	ERINCON092_CO											MEPAL_CO_INV_CREADOR_ARTICULOS	YCONSTAIN805_CO		Y	Proceso Tirar Operación	MP_WIP	364336	EN .  1.  1.  1.                      .                      				
